,video,prompt
215,heads_all/00211_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
216,heads_all/00213_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
217,heads_all/00213_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
218,heads_all/00215_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
219,heads_all/00215_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
220,heads_all/00216_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
221,heads_all/00216_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
222,heads_all/00217_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
223,heads_all/00217_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
224,heads_all/00219_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
225,heads_all/00219_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
226,heads_all/00220_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
227,heads_all/00220_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
228,heads_all/00221_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
229,heads_all/00221_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
230,heads_all/00223_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
231,heads_all/00223_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
232,heads_all/00225_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
233,heads_all/00225_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
234,heads_all/00227_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
235,heads_all/00227_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
236,heads_all/00229_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
237,heads_all/00229_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
238,heads_all/00232_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
239,heads_all/00232_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
240,heads_all/00234_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
241,heads_all/00234_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
242,heads_all/00235_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
243,heads_all/00235_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
244,heads_all/00236_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
245,heads_all/00236_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
246,heads_all/00237_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
247,heads_all/00237_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
248,heads_all/00238_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
249,heads_all/00238_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
250,heads_all/00242_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
251,heads_all/00242_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
252,heads_all/00244_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
253,heads_all/00244_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
254,heads_all/00245_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
255,heads_all/00245_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
256,heads_all/00247_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
257,heads_all/00247_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
258,heads_all/00249_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
259,heads_all/00249_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
260,heads_all/00251_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
261,heads_all/00251_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
262,heads_all/00255_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
263,heads_all/00255_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
264,heads_all/00256_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
265,heads_all/00256_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
266,heads_all/00257_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
267,heads_all/00257_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
268,heads_all/00259_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
